Order #,Time,Server,Item,Modifiers,Price,Qty,Tax,Total,Payment Type,Parsed Time,Hour,Cluster
152,"5/5/25, 1:08 PM","(5/5/25, 8:32 AM - 8:33 AM)",Americano,Hot,4.5,1,4.5,0.44,Visa 9739,2025-05-05 13:08:00,13,5
152,"5/5/25, 1:08 PM","(5/5/25, 8:32 AM - 8:33 AM)",Americano,"Iced, Spl Oat",4.5,1,4.5,0.44,Visa 9739,2025-05-05 13:08:00,13,5
152,"5/5/25, 1:08 PM","(5/5/25, 8:32 AM - 8:33 AM)",Americano,"Iced, Spl Almond",4.5,1,4.5,0.44,Visa 9739,2025-05-05 13:08:00,13,5
155,"5/5/25, 1:20 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Everything, Plain CC",4.0,1,4.0,0.39,Visa 2637,2025-05-05 13:20:00,13,1
155,"5/5/25, 1:20 PM","(5/5/25, 8:32 AM - 8:33 AM)",$0.00,Lemonade,3.99,1,3.99,0.39,Visa 2637,2025-05-05 13:20:00,13,5
156,"5/5/25, 1:21 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Cin Sug. Bagel, Latte, Vanilla, Plain CC",8.5,1,8.5,0.83,Visa 5689,2025-05-05 13:21:00,13,0
157,"5/5/25, 1:22 PM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Vanilla, Almond Milk",6.25,1,6.25,0.61,Mastercard 7987,2025-05-05 13:22:00,13,6
158,"5/5/25, 1:23 PM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Hot, Vanilla",5.5,1,5.5,0.54,Visa 6682,2025-05-05 13:23:00,13,6
160,"5/5/25, 1:27 PM","(5/5/25, 8:32 AM - 8:33 AM)",The Dark Side,"Iced, Latte",5.5,1,5.5,0.54,Visa 3353,2025-05-05 13:27:00,13,5
167,"5/5/25, 1:31 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Everything Bagel, Garlic Herb CC, Latte, Smores, Tm Cf",9.5,1,9.5,0.93,Visa 5575,2025-05-05 13:31:00,13,0
170,"5/5/25, 1:34 PM","(5/5/25, 8:32 AM - 8:33 AM)",Americano,"Iced, Spl Oat",4.5,1,4.5,0.44,Visa 5657,2025-05-05 13:34:00,13,5
173,"5/5/25, 1:36 PM","(5/5/25, 8:32 AM - 8:33 AM)",The Light Side,"Iced, Latte",5.5,1,5.5,0.54,Mastercard 5264,2025-05-05 13:36:00,13,5
174,"5/5/25, 1:37 PM","(5/5/25, 8:32 AM - 8:33 AM)",Iced Shaken Espresso,"Iced, Spl Whole",4.5,1,4.5,0.44,Visa 0442,2025-05-05 13:37:00,13,5
175,"5/5/25, 1:38 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Vanilla, Oat Milk",6.75,1,6.75,0.66,Visa 3733,2025-05-05 13:38:00,13,5
176,"5/5/25, 1:40 PM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Honey",5.0,1,5.0,0.49,Visa 4892,2025-05-05 13:40:00,13,6
177,"5/5/25, 1:42 PM","(5/5/25, 8:32 AM - 8:33 AM)",Latte,"Iced, Hazelnut, Oat Milk",6.25,1,6.25,0.61,Visa 5020,2025-05-05 13:42:00,13,6
177,"5/5/25, 1:42 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Visa 5020,2025-05-05 13:42:00,13,1
180,"5/5/25, 1:43 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Vanilla, Sf, Almond Milk",6.75,1,6.75,0.66,Visa 8220,2025-05-05 13:43:00,13,5
185,"5/5/25, 1:46 PM","(5/5/25, 8:32 AM - 8:33 AM)",Snickerdoodle,"Hot, Latte",6.5,2,13.0,1.27,Visa 7642,2025-05-05 13:46:00,13,3
187,"5/5/25, 1:48 PM","(5/5/25, 8:32 AM - 8:33 AM)",Doppio,Iced,3.5,1,3.5,0.34,Visa 0459,2025-05-05 13:48:00,13,5
189,"5/5/25, 1:50 PM","(5/5/25, 8:32 AM - 8:33 AM)",The Dark Side,"Iced, Latte",5.5,1,5.5,0.54,Discover 6950,2025-05-05 13:50:00,13,5
192,"5/5/25, 1:53 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, BSC, Vanilla, Cold Foam, Everything Bagel, Garlic Herb CC, Latte",10.0,1,10.0,0.98,Mastercard 7005,2025-05-05 13:53:00,13,0
196,"5/5/25, 1:55 PM","(5/5/25, 8:32 AM - 8:33 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 2561,2025-05-05 13:55:00,13,5
42001,"5/5/25, 1:57 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Oat Milk, Vanilla",6.75,1,6.75,0.66,Mastercard 4400,2025-05-05 13:57:00,13,5
202,"5/5/25, 2:01 PM",,The Dark Side,"Iced, Latte",5.5,1,5.5,0.54,Visa 8833,2025-05-05 14:01:00,14,5
205,"5/5/25, 2:02 PM","(5/5/25, 8:32 AM - 8:33 AM)",Eclipse,"Iced, Latte",6.5,1,6.5,0.63,Visa 9870,2025-05-05 14:02:00,14,5
208,"5/5/25, 2:04 PM","(5/5/25, 8:32 AM - 8:33 AM)",The Dark Side,"Iced, Latte",5.5,1,5.5,0.54,Visa 0451,2025-05-05 14:04:00,14,5
212,"5/5/25, 2:07 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Poppy Bagel, Plain CC, Latte",8.0,1,8.0,0.78,Visa 5664,2025-05-05 14:07:00,14,0
213,"5/5/25, 2:09 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Latte, Asiago Bagel, Oat Milk, Garlic Herb CC",8.75,1,8.75,0.85,Visa 5954,2025-05-05 14:09:00,14,0
217,"5/5/25, 2:10 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Almond Milk",6.25,1,6.25,0.61,Visa 1519,2025-05-05 14:10:00,14,5
219,"5/5/25, 2:13 PM",,Latte,Iced,5.0,1,5.0,0.49,Visa 1057,2025-05-05 14:13:00,14,6
222,"5/5/25, 2:16 PM",,Snickerdoodle,"Iced, Almond Milk, Latte",7.25,1,7.25,0.71,Visa 4565,2025-05-05 14:16:00,14,5
226,"5/5/25, 2:19 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Oat Milk",6.25,1,6.25,0.61,Visa 0346,2025-05-05 14:19:00,14,5
228,"5/5/25, 2:22 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Plain, Poppy Seef, Plain CC",4.0,1,4.0,0.39,Visa 2107,2025-05-05 14:22:00,14,1
229,"5/5/25, 2:23 PM",,Americano,Hot,4.5,1,4.5,0.44,Visa 8257,2025-05-05 14:23:00,14,5
231,"5/5/25, 2:24 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Light Ice",5.5,1,5.5,0.54,Visa 6348,2025-05-05 14:24:00,14,5
232,"5/5/25, 2:28 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,3,12.75,1.24,Amex 1007,2025-05-05 14:28:00,14,3
232,"5/5/25, 2:28 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel,"1 Bagel, Poppy Seed, Diablo CC",4.25,1,4.25,0.41,Amex 1007,2025-05-05 14:28:00,14,5
238,"5/5/25, 2:29 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Sesame Bagel, Plain CC, Matcha, Almond Milk, Strawberry",9.75,1,9.75,0.95,Visa 5863,2025-05-05 14:29:00,14,0
241,"5/5/25, 2:32 PM",,Latte,Iced,5.0,1,5.0,0.49,Amex 4989,2025-05-05 14:32:00,14,6
243,"5/5/25, 2:34 PM",,Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Visa 0037,2025-05-05 14:34:00,14,5
246,"5/5/25, 2:37 PM",,Latte,"Iced, Vanilla",5.5,1,5.5,0.54,Mastercard 4890,2025-05-05 14:37:00,14,6
249,"5/5/25, 2:43 PM",,Latte,"Iced, Vanilla",5.5,1,5.5,0.54,Visa 2948,2025-05-05 14:43:00,14,6
250,"5/5/25, 2:43 PM",,Latte,"Iced, Vanilla",5.5,1,5.5,0.54,Visa 3248,2025-05-05 14:43:00,14,6
252,"5/5/25, 2:45 PM","(5/5/25, 8:32 AM - 8:33 AM)",Kodiak Catch,Plain Bagek,12.0,1,12.0,1.17,Amex 7387,2025-05-05 14:45:00,14,0
254,"5/5/25, 2:47 PM",,The Dark Side,"Iced, Latte, Matcha",6.0,1,6.0,0.58,Visa 7471,2025-05-05 14:47:00,14,5
256,"5/5/25, 2:50 PM",,The Light Side,"Iced, Latte, Oat Milk, Extra Shot",7.25,1,7.25,0.71,Visa 5617,2025-05-05 14:50:00,14,5
257,"5/5/25, 2:53 PM","(5/5/25, 8:32 AM - 8:33 AM)",S'mores,"Iced, Latte",6.5,1,6.5,0.63,Visa 8813,2025-05-05 14:53:00,14,5
257,"5/5/25, 2:53 PM","(5/5/25, 8:32 AM - 8:33 AM)",Matcha,"Iced, Almond Milk, Vanilla",6.75,1,6.75,0.66,Visa 8813,2025-05-05 14:53:00,14,5
258,"5/5/25, 2:58 PM",,Mocha,"Iced, Strawberry, Oat Milk",6.75,1,6.75,0.66,Mastercard 3951,2025-05-05 14:58:00,14,5
258,"5/5/25, 2:58 PM",,Latte,"Iced, Almond Milk",5.75,1,2.87,0.28,Mastercard 3951,2025-05-05 14:58:00,14,6
261,"5/5/25, 3:03 PM",,The Dark Side,"Iced, Latte, Oat Milk",6.25,1,6.25,0.61,Visa 5281,2025-05-05 15:03:00,15,5
265,"5/5/25, 3:04 PM",,The Dark Side,"Iced, Oat Milk, Latte",6.25,1,6.25,0.61,Mastercard 5460,2025-05-05 15:04:00,15,5
266,"5/5/25, 3:06 PM","(5/5/25, 8:32 AM - 8:33 AM)",Bagel Combo,"_, Plain Bagel, Plain CC, Latte, Snick",9.5,1,9.5,0.93,Amex 3991,2025-05-05 15:06:00,15,0
4,"5/6/25, 8:35 AM",,Cold Brew,"Iced, Cold foam",6.5,1,6.5,0.63,Visa 4270,2025-05-06 08:35:00,8,4
5,"5/6/25, 8:37 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Visa 5849,2025-05-06 08:37:00,8,1
8,"5/6/25, 8:44 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Plain CC, Matcha, Oat Milk, Iced",9.25,1,9.25,0.9,Amex 1001,2025-05-06 08:44:00,8,2
9,"5/6/25, 8:46 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Garlic Herb CC, Matcha, Lavender, Oat Milk, Icdd",9.25,1,9.25,0.9,Visa 9081,2025-05-06 08:46:00,8,2
10,"5/6/25, 8:51 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Everything Bagel, Garlic Herb CC, Latte, Oat Milk, Iced",8.75,1,8.75,0.85,Visa 8665,2025-05-06 08:51:00,8,2
11,"5/6/25, 8:53 AM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Vanilla, Cold foam, Vani Cf",6.5,1,6.5,0.63,Visa 9156,2025-05-06 08:53:00,8,4
12,"5/6/25, 9:05 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Sesame Bagel, Maple CC, Shaken Espresso, Cold Foam, Splash Almont, Vanill Cf, Vanilla, 1/2 Sweet",9.5,1,9.5,0.93,Mastercard 6121,2025-05-06 09:05:00,9,2
53,"5/6/25, 10:35 AM","(5/6/25, 8:34 AM - 8:35 AM)",El Toro Rojo,Everything,11.0,1,11.0,1.07,Visa 0327,2025-05-06 10:35:00,10,2
53,"5/6/25, 10:35 AM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Oat Milk",5.75,1,5.75,0.56,Visa 0327,2025-05-06 10:35:00,10,4
54,"5/6/25, 10:42 AM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha,Iced,5.5,1,5.5,0.54,Visa 8183,2025-05-06 10:42:00,10,4
55,"5/6/25, 10:43 AM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Amex 2036,2025-05-06 10:43:00,10,4
55,"5/6/25, 10:43 AM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte, Almond Milk",7.25,1,7.25,0.71,Amex 2036,2025-05-06 10:43:00,10,4
56,"5/6/25, 10:44 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Mastercard 0623,2025-05-06 10:44:00,10,1
57,"5/6/25, 10:45 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Cin Sug. Bagel, Blueberry CC, Latte, Snickerdoodle, Oat Milk, Iced",8.75,1,8.75,0.85,Mastercard 0638,2025-05-06 10:45:00,10,2
58,"5/6/25, 10:50 AM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Mastercard 3123,2025-05-06 10:50:00,10,4
58,"5/6/25, 10:50 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Plain CC",4.0,1,4.0,0.39,Mastercard 3123,2025-05-06 10:50:00,10,1
60,"5/6/25, 10:51 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Plain CC, Shaken Espresso, Spl Milk",8.0,1,8.0,0.78,Mastercard 6603,2025-05-06 10:51:00,10,2
61,"5/6/25, 10:52 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Plain, Plain CC",4.0,1,4.0,0.39,Visa 5719,2025-05-06 10:52:00,10,1
62,"5/6/25, 10:53 AM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte, Almond Milk",7.25,1,7.25,0.71,Amex 3991,2025-05-06 10:53:00,10,4
63,"5/6/25, 10:54 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Matcha, Asiago Bagel, Garlic Herb CC, Vanilla",9.0,1,9.0,0.88,Visa 1195,2025-05-06 10:54:00,10,2
64,"5/6/25, 10:55 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Matcha, Vanilla, Plain Bagel, Plain CC",9.0,1,9.0,0.88,Visa 8562,2025-05-06 10:55:00,10,2
65,"5/6/25, 10:56 AM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry",6.0,1,6.0,0.58,Mastercard 4738,2025-05-06 10:56:00,10,4
66,"5/6/25, 10:58 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Butter",3.25,1,3.25,0.32,Visa 9351,2025-05-06 10:58:00,10,1
69,"5/6/25, 10:59 AM","(5/6/25, 8:34 AM - 8:35 AM)",Cold Brew,Iced,5.5,1,5.5,0.54,Amex 1009,2025-05-06 10:59:00,10,4
70,"5/6/25, 10:59 AM","(5/6/25, 8:34 AM - 8:35 AM)",The Dark Side,"Iced, Latte",5.5,1,5.5,0.54,Visa 9246,2025-05-06 10:59:00,10,4
71,"5/6/25, 11:01 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Garlic Herb CC, Matcha, Vanilla, Lavender, Oat Milk, Iced",9.75,1,9.75,0.95,Visa 1156,2025-05-06 11:01:00,11,2
72,"5/6/25, 11:04 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Cin Sug. Bagel, Plain CC, Latte, Oat Milk, Cold Foam, Lav Cf, Iced",9.75,1,9.75,0.95,Amex 8916,2025-05-06 11:04:00,11,2
73,"5/6/25, 11:07 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Everything, Garlic Herb CC",4.25,1,4.25,0.41,Amex 1471,2025-05-06 11:07:00,11,1
73,"5/6/25, 11:07 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, No CC",2.5,1,2.5,0.24,Amex 1471,2025-05-06 11:07:00,11,1
74,"5/6/25, 11:08 AM","(5/6/25, 8:34 AM - 8:35 AM)",Eclipse,"Iced, Latte",6.5,1,6.5,0.63,Amex 1267,2025-05-06 11:08:00,11,4
75,"5/6/25, 11:09 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Latte, Cin Sug. Bagel, Blueberry CC",8.0,1,8.0,0.78,Visa 6391,2025-05-06 11:09:00,11,2
75,"5/6/25, 11:09 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Cin Sug. Bagel, Plain CC, Latte, Vanilla",8.5,1,8.5,0.83,Visa 6391,2025-05-06 11:09:00,11,2
76,"5/6/25, 11:11 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Plain CC, Latte, Snickerdoodle",9.0,1,9.0,0.88,Visa 6980,2025-05-06 11:11:00,11,2
76,"5/6/25, 11:11 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Diablo CC, Latte, Snickerdoodle",9.0,1,9.0,0.88,Visa 6980,2025-05-06 11:11:00,11,2
78,"5/6/25, 11:14 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Latte, Asiago Bagel, Garlic Herb CC, Caramel",8.5,1,8.5,0.83,Visa 5872,2025-05-06 11:14:00,11,2
78,"5/6/25, 11:14 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Visa 5872,2025-05-06 11:14:00,11,1
79,"5/6/25, 11:15 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Latte, Cin Sug. Bagel, Plain CC",8.0,1,8.0,0.78,Visa 1781,2025-05-06 11:15:00,11,2
80,"5/6/25, 11:16 AM","(5/6/25, 8:34 AM - 8:35 AM)",Cold Brew,"Iced, Cane, Oat Milk",6.25,1,6.25,0.61,Visa 4330,2025-05-06 11:16:00,11,4
81,"5/6/25, 11:18 AM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Vanilla, Oat Milk",6.25,1,6.25,0.61,Mastercard 6731,2025-05-06 11:18:00,11,4
82,"5/6/25, 11:18 AM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,Iced,5.5,1,5.5,0.54,Visa 2739,2025-05-06 11:18:00,11,4
83,"5/6/25, 11:19 AM","(5/6/25, 8:34 AM - 8:35 AM)",Eclipse,"Iced, Latte",6.5,1,6.5,0.63,Visa 8845,2025-05-06 11:19:00,11,4
84,"5/6/25, 11:21 AM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Vanilla",5.5,1,5.5,0.54,Visa 2421,2025-05-06 11:21:00,11,4
85,"5/6/25, 11:21 AM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha Hazelnut,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Discover 9257,2025-05-06 11:21:00,11,4
86,"5/6/25, 11:23 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Everything Bagel, Garlic Herb CC, Latte, BSC, Iced",8.5,1,8.5,0.83,Visa 5509,2025-05-06 11:23:00,11,2
88,"5/6/25, 11:25 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Everything Bagel, Plain CC, Matcha, Vanilla, Iced",9.0,1,9.0,0.88,Mastercard 1019,2025-05-06 11:25:00,11,2
89,"5/6/25, 11:29 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Shaken Espresso, Cold Foam, Everything Bagel, Garlic Herb CC, Hazelnut Cd",9.0,1,9.0,0.88,Visa 7990,2025-05-06 11:29:00,11,2
90,"5/6/25, 11:29 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Discover 3714,2025-05-06 11:29:00,11,1
91,"5/6/25, 11:30 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Chai, Poppy Bagel, Garlic Herb CC",8.5,1,8.5,0.83,Visa 2924,2025-05-06 11:30:00,11,2
92,"5/6/25, 11:31 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Latte, Everything Bagel, Plain CC",8.0,1,8.0,0.78,Visa 4876,2025-05-06 11:31:00,11,2
92,"5/6/25, 11:31 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Plain CC, Everything",4.0,1,4.0,0.39,Visa 4876,2025-05-06 11:31:00,11,1
93,"5/6/25, 11:33 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Americano, Cold Foam, Van Cf, Everything Bagel, Garlic Herb CC",9.0,1,9.0,0.88,Mastercard 9524,2025-05-06 11:33:00,11,2
94,"5/6/25, 11:34 AM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Strawberry, Oat Milk, Cold foam, Van Cf",7.75,1,7.75,0.76,Visa 7651,2025-05-06 11:34:00,11,4
96,"5/6/25, 11:35 AM","(5/6/25, 8:34 AM - 8:35 AM)",Mocha,Iced,5.5,1,5.5,0.54,Visa 8240,2025-05-06 11:35:00,11,4
97,"5/6/25, 11:39 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Garlic Herb CC, Latte, Oat Milk",8.75,1,8.75,0.85,Mastercard 2175,2025-05-06 11:39:00,11,2
98,"5/6/25, 11:40 AM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Cane, Cold foam",6.5,1,6.5,0.63,Visa 9380,2025-05-06 11:40:00,11,4
98,"5/6/25, 11:40 AM","(5/6/25, 8:34 AM - 8:35 AM)",Americano,Iced,4.5,1,4.5,0.44,Visa 9380,2025-05-06 11:40:00,11,4
99,"5/6/25, 11:41 AM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Mastercard 9368,2025-05-06 11:41:00,11,4
100,"5/6/25, 11:43 AM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Visa 2335,2025-05-06 11:43:00,11,4
101,"5/6/25, 11:43 AM","(5/6/25, 8:34 AM - 8:35 AM)",White Macadamia,"Iced, Latte",6.5,1,6.5,0.63,Mastercard 0610,2025-05-06 11:43:00,11,4
106,"5/6/25, 11:50 AM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Hot, Almond Milk, Honey",6.25,1,6.25,0.61,Visa 8392,2025-05-06 11:50:00,11,4
108,"5/6/25, 11:51 AM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 2757,2025-05-06 11:51:00,11,4
110,"5/6/25, 11:52 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Garlic Herb CC, Snickerdoodle, Latte",9.5,1,9.5,0.93,Discover 8099,2025-05-06 11:52:00,11,2
114,"5/6/25, 11:56 AM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Almond Milk, Vanilla, Sf Van",6.75,1,6.75,0.66,Mastercard 3340,2025-05-06 11:56:00,11,4
115,"5/6/25, 11:57 AM","(5/6/25, 8:34 AM - 8:35 AM)",Mr. Can't Go wrong,Sesame,10.0,1,10.0,0.98,Visa 2557,2025-05-06 11:57:00,11,2
117,"5/6/25, 11:57 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Everything, Garlic Herb CC",4.25,1,4.25,0.41,Visa 5655,2025-05-06 11:57:00,11,1
118,"5/6/25, 11:59 AM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Plain Bagel, Blueberry CC, Latte, Snickerdoodle, Almond Milk, Iced",10.25,1,10.25,1.0,Mastercard 6455,2025-05-06 11:59:00,11,2
119,"5/6/25, 11:59 AM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Mastercard 6333,2025-05-06 11:59:00,11,4
120,"5/6/25, 12:00 PM","(5/6/25, 8:34 AM - 8:35 AM)",Matcha,"Iced, Lavendar",6.0,1,6.0,0.58,Mastercard 4883,2025-05-06 12:00:00,12,5
123,"5/6/25, 12:01 PM","(5/6/25, 8:34 AM - 8:35 AM)",Latte,"Iced, Vanilla, Oat Milk, Cold foam",7.25,1,7.25,0.71,Amex 1016,2025-05-06 12:01:00,12,6
132,"5/6/25, 12:05 PM","(5/6/25, 8:34 AM - 8:35 AM)",White Macadamia,"Iced, Latte, Oat Milk",7.25,1,7.25,0.71,Visa 8678,2025-05-06 12:05:00,12,5
134,"5/6/25, 12:06 PM","(5/6/25, 8:34 AM - 8:35 AM)",Cold Brew,Iced,5.5,1,5.5,0.54,Amex 7322,2025-05-06 12:06:00,12,5
138,"5/6/25, 12:09 PM","(5/6/25, 8:34 AM - 8:35 AM)",Chai,Iced,6.0,1,6.0,0.58,Visa 7147,2025-05-06 12:09:00,12,5
144,"5/6/25, 12:13 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Matcha, Asiago Bagel, Garlic Herb CC, Vanilla, Half Sweet",9.0,1,9.0,0.88,Mastercard 3139,2025-05-06 12:13:00,12,0
144,"5/6/25, 12:13 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Latte, Eclipse, Asiago Bagel, Garlic Herb CC",9.0,1,9.0,0.88,Mastercard 3139,2025-05-06 12:13:00,12,0
144,"5/6/25, 12:13 PM","(5/6/25, 8:34 AM - 8:35 AM)",$0.00,El Toro Rojo,11.0,1,11.0,1.07,Mastercard 3139,2025-05-06 12:13:00,12,0
145,"5/6/25, 12:14 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Garlic Herb CC",4.25,1,4.25,0.41,Discover 4169,2025-05-06 12:14:00,12,1
146,"5/6/25, 12:15 PM","(5/6/25, 8:34 AM - 8:35 AM)",Snickerdoodle,"Iced, Latte",6.5,1,6.5,0.63,Visa 8454,2025-05-06 12:15:00,12,5
149,"5/6/25, 12:16 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Plain CC",4.0,1,4.0,0.39,Mastercard 3456,2025-05-06 12:16:00,12,1
151,"5/6/25, 12:16 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Asiago, Plain CC",4.0,1,4.0,0.39,Amex 3297,2025-05-06 12:16:00,12,1
155,"5/6/25, 12:19 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Everything Bagel, Plain CC, Americano, Oat Milk, Iced",8.75,1,8.75,0.85,Mastercard 9386,2025-05-06 12:19:00,12,0
156,"5/6/25, 12:20 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel Combo,"_, Asiago Bagel, Garlic Herb CC, Latte, BSC, Iced",8.5,1,8.5,0.83,Visa 6538,2025-05-06 12:20:00,12,0
156,"5/6/25, 12:20 PM","(5/6/25, 8:34 AM - 8:35 AM)",Bagel,"1 Bagel, Everything, Butter",3.25,1,3.25,0.32,Visa 6538,2025-05-06 12:20:00,12,1
